id,title,thumbnail,price,brand,gtin,brand_std,gtin_std,title_std,title_std_lemma,price_std,cluster
MCO451969125,Aislador Cerca Eléctrica Terminal - Paquete X 100 Piezas,http://http2.mlstatic.com/D_643844-MCO50939001242_072022-I.jpg,65170,Agrofer,,agrofer,[],aislador cerca eléctrica terminal paquete x 100 piezas,aislador cerca eléctrico terminal paquetir x  100 pieza,65170.0,-1
MCO452054220,Aislador Para Cerca Eléctrica Poste Varilla Uv X 200 Pcs,http://http2.mlstatic.com/D_673805-MCO78708577671_082024-I.jpg,150000,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica poste varilla uv x 200 pcs,aislador cerca eléctrico poste varilla uv x 200 pcs,150000.0,81
MCO452054225,Kxg1205c Zumbador Electronico,http://http2.mlstatic.com/D_778225-MCO41994088929_052020-I.jpg,9900,Compu tools,,compu tools,[],kxg1205c zumbador electronico,kxg1205c zumbador electronico,9900.0,81
MCO452780308,Agujas Pirógrafo - Promoción Por 5 Agujas,http://http2.mlstatic.com/D_3245-MCO4835736005_082013-I.jpg,50000,Artomad,,artomad,[],agujas pirógrafo promoción por 5 agujas,aguja pirógrafo promoción por 5 aguja,50000.0,81
MCO453003324,Aislador Cerca Eléctrica Pivote Puntilla X 1000 Unidades,http://http2.mlstatic.com/D_986341-MCO42127399010_062020-I.jpg,158000,Inti,,inti,[],aislador cerca eléctrica pivote puntilla x 1000 unidades,aislador cerca eléctrico pivote puntilla x 1000 unidad,158000.0,81
MCO453161199,Tensor Metálico Para Cerca Eléctrica De 500 Metros X10pcs,http://http2.mlstatic.com/D_823282-MCO70460804057_072023-I.jpg,47000,Luxury,7707314156920,luxury,['7707314156920'],tensor metálico cerca eléctrica 500 metros x10pcs,tensor metálico cerca eléctrico 500 metro x10pcs,47000.0,81
MCO453474114,Kit De Portillo Para Cerca Eléctrica; Dos Líneas X4 Pcs,http://http2.mlstatic.com/D_983376-MCO79021420774_092024-I.jpg,116850,Luxury,7707314156920,luxury,['7707314156920'],kit portillo cerca eléctrica dos líneas x4 pcs,kit portillo cerca eléctrico dos línea x4 pcs,116850.0,81
MCO453601520,Ponchadora Para Conectores Mc4 Cable Baterías Panel Solar,http://http2.mlstatic.com/D_708074-MCO78847193546_092024-O.jpg,116375,CNLX,,cnlx,[],ponchadora conectores mc4 cable baterías panel solar,ponchadorar conector mc4 cable batería panel solar,116375.0,-1
MCO454190985,Impulsor Para Cerca Eléctrica 75km Jr,http://http2.mlstatic.com/D_712677-MCO74839098181_032024-I.jpg,165000,JR CERCAS ELÉCTRICAS,,jr cercas electricas,[],impulsor cerca eléctrica 75km jr,impulsor cerca eléctrico 75 km jr,165000.0,81
MCO454221165,Cables De Comunicación Para Calculadoras Casio 3 Pines Sb-62,http://http2.mlstatic.com/D_725432-MCO42552846953_072020-I.jpg,29900,Casio,,casio,[],cables comunicación calculadoras casio 3 pines sb 62,cables comunicación calculadora casio 3 pín sb 62,29900.0,-1
MCO454318243,Toma Rj11 Kit 2 Unidades Telefonica Para Sobreponer 4 Hilos ,http://http2.mlstatic.com/D_721858-MCO42716240531_072020-I.jpg,16900,Alpha,7707015376993,alpha,['7707015376993'],toma rj11 kit 2 unidades telefonica sobreponer 4 hilos,tomar rj11 kit 2 unidad telefonico sobreponer 4 hilo,16900.0,81
MCO454318349,"Domotica Broadlink Tc2 3 Gang, Interruptor Táctil Triple",http://http2.mlstatic.com/D_654001-MCO43311195159_082020-I.jpg,199900,BroadLink,6924826703065,broadlink,['6924826703065'],domotica broadlink tc2 3 gang interruptor táctil triple,domotico broadlink tc2 3 gang interruptor táctil triple,199900.0,-1
MCO454578366,Interruptor Triple Conmutable Acero Inoxidable Switches Lujo,http://http2.mlstatic.com/D_642118-MCO44919073718_022021-I.jpg,16900,Unitec,,unitec,[],interruptor triple conmutable acero inoxidable switches lujo,interruptor triple conmutable acero inoxidable switches lujo,16900.0,81
MCO454785848,Caja 1 Hueco 22mm Plástica ,http://http2.mlstatic.com/D_756796-MCO54009479909_022023-I.jpg,10900,,,,[],caja 1 hueco 22mm plástica,cajar 1 hueco 22 mm plástico,10900.0,81
MCO454855679,Filtro Pc  Malla Antipolvo 120mm Computador Pc- Protector X5,http://http2.mlstatic.com/D_747861-MCO72800921735_112023-I.jpg,18050,Genérica,,generico,[],filtro pc malla antipolvo 120mm computador pc protector x5,filtro pc malla antipolvo 120 mm computador pc protector x5,18050.0,81
MCO454975418,Aislador Para Cerca Eléctrica Poste Varilla Uv X 700pcs,http://http2.mlstatic.com/D_743798-MCO72181194470_102023-I.jpg,506200,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica poste varilla uv x 700pcs,aislador cerca eléctrico poste varilla uv x 700pcs,506200.0,5
MCO454992199,Transmisor Óptico 1550 Mhz 10 Db Dos Salidas,http://http2.mlstatic.com/D_705748-MCO46834533472_072021-I.jpg,1390000,C&TV,,c&tv,[],transmisor óptico 1550 mhz 10 db dos salidas,transmisor óptico 1550 mhz 10 db dos salida,1390000.0,-1
MCO455449571,Pegante De Montaje No Mas Clavos Para Metal,http://http2.mlstatic.com/D_688992-MCO50651336774_072022-I.jpg,31916,Pattex,0079340650220,pattex,['0079340650220'],pegante montaje no mas clavos metal,pegante montaje no mas clavo metal,31916.0,81
MCO455588408,Pegante De Montaje No Mas Clavos Para Pvc Rigido,http://http2.mlstatic.com/D_936623-MCO44300554817_122020-I.jpg,31241,Pattex,0079340650220,pattex,['0079340650220'],pegante montaje no mas clavos pvc rigido,pegante montaje no mas clavo pvc rigido,31241.0,81
MCO455824910,Planta Para Cerca Electrica M. Jr 200km,http://http2.mlstatic.com/D_715553-MCO74839096817_032024-I.jpg,237500,JR CERCA ELECTRICA,,jr cerca eléctrica,[],planta cerca electrica m jr 200km,plantar cerca electrico m jr 200 km,237500.0,81
MCO455958456,Cerca Electrica Para Ganado M. Jr 200km Máxima Eficiencia,http://http2.mlstatic.com/D_755050-MCO74838870869_032024-I.jpg,237500,JR CERCA ELECTRICA,,jr cerca eléctrica,[],cerca electrica ganado m jr 200km máxima eficiencia,cerca electrico ganado m jr 200 km máximo eficiencia,237500.0,-1
MCO455958925,Planta Cerca Electrica Para Ganado 350km M. Jr,http://http2.mlstatic.com/D_614632-MCO74707305798_032024-I.jpg,390000,JR CERCA ELECTRICA,,jr cerca eléctrica,[],planta cerca electrica ganado 350km m jr,plantar cerca electrico ganado 350 km m jr,390000.0,81
MCO455961912,Perfil Aluminio Difusor X 1 Metro. No Incluye Cinta Led,http://http2.mlstatic.com/D_923557-MCO53651848254_022023-I.jpg,23000,LedPro_Col,,ledpro_col,[],perfil aluminio difusor x 1 metro no incluye cinta led,perfil aluminio difusor x 1 metro no incluir cinta led,23000.0,81
MCO455985115,Termohigrometro Certificado Trazabilidad Onac Odontología,http://http2.mlstatic.com/D_907215-MCO44095286715_112020-I.jpg,118818,Made in China,,made in china,[],termohigrometro certificado trazabilidad onac odontología,termohigrometro certificado trazabilidad onac odontologío,118818.0,81
MCO456068926,Impulsador Para Cerca Eléctrica 200km M Jr,http://http2.mlstatic.com/D_749731-MCO74707307522_032024-I.jpg,237500,JR CERCA ELÉCTRICA,,jr cerca eléctrica,[],impulsador cerca eléctrica 200km m jr,impulsador cerca eléctrico 200 km m jr,237500.0,81
MCO456152555,Aislador Para Cerca Eléctrica Manigueta X 10pcs,http://http2.mlstatic.com/D_752279-MCO79350630517_092024-I.jpg,51900,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica manigueta x 10pcs,aislador cerca eléctrico manigueta x 10pcs,51900.0,81
MCO456154469,Aislador Para Cerca Eléctrica Poste Varilla Uv X 200 Piesas,http://http2.mlstatic.com/D_995386-MCO72243038777_102023-I.jpg,158000,inti,7707314156920,inti,['7707314156920'],aislador cerca eléctrica poste varilla uv x 200 piesas,aislador cerca eléctrico poste varilla uv x 200 piesa,158000.0,81
MCO456477681,Aislador Para Cerca Eléctrica Poste Varilla Uv X 150 Pcs ,http://http2.mlstatic.com/D_799264-MCO72180884056_102023-I.jpg,120000,Inti,7702004003508,inti,['7702004003508'],aislador cerca eléctrica poste varilla uv x 150 pcs,aislador cerca eléctrico poste varilla uv x 150 pcs,120000.0,81
MCO456819133,Kit De Portillo Para Cerca Eléctrica; Dos Líneas X 5 Pcs,http://http2.mlstatic.com/D_785957-MCO79021412098_092024-I.jpg,144200,Luxury,7707314156920,luxury,['7707314156920'],kit portillo cerca eléctrica dos líneas x 5 pcs,kit portillo cerca eléctrico dos línea x 5 pcs,144200.0,81
MCO457764440,Limpiador Aire Comprimido 400ml - Electrónico - Por X 3,http://http2.mlstatic.com/D_609447-MCO72848908736_112023-I.jpg,74900,Abro,,abro,[],limpiador aire comprimido 400ml electrónico por x 3,limpiador aire comprimido 400ml electrónico por x 3,74900.0,81
MCO457764510,Interruptor Pulsador De Lujo Luz Rojo 16mm Metálico 110vac,http://http2.mlstatic.com/D_865776-MCO78793298582_092024-I.jpg,12900,Luxury,7707314156920,luxury,['7707314156920'],interruptor pulsador lujo luz rojo 16mm metálico 110vac,interruptor pulsador lujo luz rojo 16 mm metálico 110vac,12900.0,81
MCO457930598,Tarjeta Fuente+amplificador Barra De Sonido K-abs80sw Kalley,http://http2.mlstatic.com/D_709735-MCO45603989887_042021-I.jpg,85000,Kalley,7705946290876,kalley,['7705946290876'],tarjeta fuente amplificador barra sonido k abs80sw kalley,tarjeta fuente amplificador barrar sonido k abs80sw kalley,85000.0,81
MCO457932018,Kit Bomba Agua Solar Altura 2.3 Mt 3.000 Lt X Día + Obsequio,http://http2.mlstatic.com/D_671015-MCO71957398001_092023-I.jpg,473900,Luxury,7707314156920,luxury,['7707314156920'],kit bomba agua solar altura 2 3 mt 3 000 lt x día obsequio,kit bomba agua solar alturar 2 3 mt 3 000 lt x día obsequio,473900.0,-1
MCO457932978,Probador Tomacorriente Para Conexión A Tierra Earthing,http://http2.mlstatic.com/D_618595-MCO45886405860_052021-I.jpg,94990,Klein Tools,,klein tools,[],probador tomacorriente conexión tierra earthing,probador tomacorriente conexión tierra earthing,94990.0,81
MCO457933003,Puntas Para Cautin - Ceramica Yaxun 100% Original,http://http2.mlstatic.com/D_693256-MCO71304296018_082023-I.jpg,23900,Ya Xun,,ya xun,[],puntas cautin ceramica yaxun 100 original,punta cautin ceramico yaxun 100 original,23900.0,81
MCO458051354,Soldadura Estaño Barra Marca Mechanic 100% Original,http://http2.mlstatic.com/D_988569-MCO46391020360_062021-I.jpg,29900,Mechanic,,mechanic,[],soldadura estaño barra marca mechanic 100 original,soldadura estaño barra marca mechanic 100 original,29900.0,-1
MCO458053565,Lleva 10 Unidades De Cristal Resonador 3 Pines  4.000 Mhz ,http://http2.mlstatic.com/D_697149-MCO70649024117_072023-I.jpg,9490,,,,[],lleva 10 unidades cristal resonador 3 pines 4 000 mhz,llevar 10 unidad cristal resonador 3 pín 4 000 mhz,9490.0,-1
MCO458427664,Aislador Para Cerca Eléctrica Poste Varilla Uv X 100 Pcs ,http://http2.mlstatic.com/D_691898-MCO44975438811_022021-I.jpg,80000,Inti,7707297410736,inti,['7707297410736'],aislador cerca eléctrica poste varilla uv x 100 pcs,aislador cerca eléctrico poste varilla uv x 100 pcs,80000.0,5
MCO458584614,Soporte De Exhibición Giratorio Motorizado Eléctrico Auto,http://http2.mlstatic.com/D_644484-MCO47122430948_082021-O.jpg,119940,Genérica,,generico,[],soporte exhibición giratorio motorizado eléctrico auto,soporte exhibición giratorio motorizado eléctrico auto,119940.0,-1
MCO458799505,Aislador Para Cerca Eléctrica Poste Varilla Uv X 400 Uds,http://http2.mlstatic.com/D_812324-MCO78708580873_082024-I.jpg,292500,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica poste varilla uv x 400 uds,aislador cerca eléctrico poste varilla uv x 400 uds,292500.0,81
MCO458993081,Aislador Para Cerca Eléctrica Poste Varilla Uv X 300 Uds,http://http2.mlstatic.com/D_636104-MCO72243486935_102023-I.jpg,221300,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica poste varilla uv x 300 uds,aislador cerca eléctrico poste varilla uv x 300 uds,221300.0,5
MCO458995977,"Yubikey 5 Nfc Llave Usb Para Android, iPhone, Windows, Linux",http://http2.mlstatic.com/D_712824-MCO47592126918_092021-I.jpg,269900,Yubikey,5060408461426,yubikey,['5060408461426'],yubikey 5 nfc llave usb android iphone windows linux,yubikey 5 nfc llave usb android iphonir windows linux,269900.0,81
MCO459036493,Conector En Codo Para Cable De Fibra Audio Óptica Toslink,http://http2.mlstatic.com/D_915581-MCO48810284699_012022-I.jpg,22000,,,,[],conector codo cable fibra audio óptica toslink,conector codo cable fibra audio óptico toslink,22000.0,81
MCO459043119,Perro De Amarre Ó Grapa De 1/8  Tipo Liviano Galvan X  50und,http://http2.mlstatic.com/D_683138-MCO31640795522_072019-I.jpg,41000,Navcar,,navcar,[],perro amarre ó grapa 1 8 tipo liviano galvan x 50und,perro amarre ó grapa 1 8 tipo liviano galir x 50und,41000.0,51
MCO459051534,"Rollo De Cinta De Nickel Puro 8x0.15 Mm X 1mt, Para Pilas.",http://http2.mlstatic.com/D_616420-MCO49289204694_032022-I.jpg,28000,,,,[],rollo cinta nickel puro 8x0 15 mm x 1mt pilas,rollir cinto nickel puro 8x0 15 mm x 1mt pila,28000.0,-1
MCO459185266,Interruptor Switch Para Cerca Eléctrica X 10unds,http://http2.mlstatic.com/D_683540-MCO78557896824_082024-I.jpg,161400,Luxury,7707314156920,luxury,['7707314156920'],interruptor switch cerca eléctrica x 10unds,interruptor switch cerca eléctrico x 10unds,161400.0,81
MCO459207153,Aislador Para Cerca Pera Inicio Fin Ec  X 35 Unds Amarillo,http://http2.mlstatic.com/D_917987-MCO45216767518_032021-I.jpg,28800,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca pera inicio fin ec x 35 unds amarillo,aislador cerca pera inicio fin ec x 35 unds amarillo,28800.0,81
MCO459210738,Terminal Cable Coaxial Conector Rg6 X 10 Unidades Interperie,http://http2.mlstatic.com/D_904989-MCO51738440035_092022-I.jpg,10900,terminal coaxial,,terminal coaxial,[],terminal cable coaxial conector rg6 x 10 unidades interperie,terminal cable coaxial conector rg6 x 10 unidad interperie,10900.0,81
MCO459237325,Kit Herramientas Reparación Celulares Electronica  Consolas ,http://http2.mlstatic.com/D_900887-MCO71301055723_082023-I.jpg,35900,Sumsour,,sumsour,[],kit herramientas reparación celulares electronica consolas,kit herramienta reparación celular electronicar consola,35900.0,81
MCO459520497,Cloruro Ferrico + Papel Termotransferible,http://http2.mlstatic.com/D_755059-MCO52129625692_102022-I.jpg,10000,,,,[],cloruro ferrico papel termotransferible,cloruro ferrico papel termotransferible,10000.0,52
MCO459531909,Lleva 10 Unidades De  Cristal 160. Mhz 16.000 Mhz 16000 160,http://http2.mlstatic.com/D_775039-MCO70695144546_072023-I.jpg,80000,160.,,160.,[],lleva 10 unidades cristal 160 mhz 16 000 mhz 16000 160,llevar 10 unidad cristal 160 mhz 16 000 mhz 16000 160,80000.0,81
MCO459573425,Convertidor Type C To Hdtv 8 En 1 ,http://http2.mlstatic.com/D_900125-MCO79691335095_102024-I.jpg,60000,Genérica,,generico,[],convertidor type c to hdtv 8 1,convertidor type c to hdtv 8 1,60000.0,81
MCO459587138,Aislador Para Cerca Eléctrica Pera Inicio Fin Lv X 20 Unds,http://http2.mlstatic.com/D_700101-MCO40890858273_022020-I.jpg,35000,Lhaura,7707314156920,lhaura,['7707314156920'],aislador cerca eléctrica pera inicio fin lv x 20 unds,aislador cerca eléctrico pera inicio fin lv x 20 unds,35000.0,24
MCO459647937,Panel Solar Policristalino 40w 12v,http://http2.mlstatic.com/D_620448-MCO42392876101_062020-I.jpg,175900,Restarsolar,,restarsolar,[],panel solar policristalino 40w 12v,panel solar policristalino 40w 12v,175900.0,81
MCO459650686,Caja Misteriosa Productos Varios Belleza Tecnología Hogar ,http://http2.mlstatic.com/D_861151-MCO52815488323_122022-I.jpg,117000,One Pixel,,one pixel,[],caja misteriosa productos varios belleza tecnología hogar,cajar misterioso producto varios belleza tecnologir hogar,117000.0,81
MCO459650749,Aislador Para Cerca Eléctrica Pera Inicio Fin  X 50 Pcs,http://http2.mlstatic.com/D_735963-MCO53316340176_012023-I.jpg,40100,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica pera inicio fin x 50 pcs,aislador cerca eléctrico pera inicio fin x 50 pcs,40100.0,24
MCO459666665,Kit De Portillo Para Cerca Eléctrica; Dos Líneas X5pcs,http://http2.mlstatic.com/D_674149-MCO71283577376_082023-I.jpg,144210,Inti,7707314156920,inti,['7707314156920'],kit portillo cerca eléctrica dos líneas x5pcs,kit portillo cerca eléctrico dos línea x5pcs,144210.0,81
MCO459700579,Soldadura  Libre De Plomo - Lead Free Solder,http://http2.mlstatic.com/D_937982-MCO69722387992_052023-O.jpg,48000,XT THIN SOLDER WIRE,,xt thin solder wire,[],soldadura libre plomo lead free solder,soldadura libre plomo lead freir solder,48000.0,-1
MCO459701751,Iman Cerámica Anillo 170*85*20 Mm,http://http2.mlstatic.com/D_663951-MCO53429028754_012023-I.jpg,38000,,,,[],iman cerámica anillo 170 85 20 mm,imar cerámico anillo 170 85 20 mm,38000.0,-1
MCO459702827,Aislador Para Cerca Eléctrica Perimetral Tornillo X 50pcs,http://http2.mlstatic.com/D_719350-MCO40790696270_022020-I.jpg,96710,Inti,7707314156920,inti,['7707314156920'],aislador cerca eléctrica perimetral tornillo x 50pcs,aislador cerca eléctrico perimetral tornillo x 50pcs,96710.0,81
MCO459827406,Flotador Para Bebedero X 2 Unidades,http://http2.mlstatic.com/D_788307-MCO79040818635_092024-I.jpg,42400,Luxury,7707314156920,luxury,['7707314156920'],flotador bebedero x 2 unidades,flotador bebedero x 2 unidad,42400.0,81
MCO459942791,Desviador De Rayos Para Cerca Eléctrica 2 Electrodos X3 Unds,http://http2.mlstatic.com/D_606866-MCO79000020699_092024-O.jpg,65000,Luxury,7707314156920,luxury,['7707314156920'],desviador rayos cerca eléctrica 2 electrodos x3 unds,desviador rayo cerca eléctrico 2 electrodo x3 unds,65000.0,81
MCO460248741,Aislador Cerca Eléctrica Pivote Puntilla Traba X 100unidades,http://http2.mlstatic.com/D_653307-MCO53608473823_022023-O.jpg,19500,Luxury,,luxury,[],aislador cerca eléctrica pivote puntilla traba x 100unidades,aislador cerca eléctrico pivote puntilla trar x 100unidades,19500.0,81
MCO460270690,Aislador Cerca Eléctrica Pivote Puntilla Amarillo X 700 Unds,http://http2.mlstatic.com/D_780274-MCO78824619052_092024-I.jpg,114700,Luxury,7707314156920,luxury,['7707314156920'],aislador cerca eléctrica pivote puntilla amarillo x 700 unds,aislador cerca eléctrico pivote puntilla amarillo x 700 unds,114700.0,4
MCO460993335,Abrazadera X 100 Grapa Plastica 3/8 Para Manguera Luminosa ,http://http2.mlstatic.com/D_681527-MCO27881521118_082018-I.jpg,35000,Codelca,,codelca,[],abrazadera x 100 grapa plastica 3 8 manguera luminosa,abrazaderar x 100 grapa plastico 3 8 manguera luminoso,35000.0,81
MCO461186324,Tensor Metálico Para Cerca Eléctrica De 500 Metros X 10 Unds,http://http2.mlstatic.com/D_672858-MCO53813746834_022023-I.jpg,42900,RaveStore,7702004013668,ravestore,['7702004013668'],tensor metálico cerca eléctrica 500 metros x 10 unds,tensor metálico cerca eléctrico 500 metro x 10 unds,42900.0,17
MCO461777846,Tensor Metálico Para Cerca Eléctrica De 500m X 10 Unidades,http://http2.mlstatic.com/D_672858-MCO53813746834_022023-I.jpg,42900,RaveStore,7702004013668,ravestore,['7702004013668'],tensor metálico cerca eléctrica 500m x 10 unidades,tensor metálico cerca eléctrico 500 m x 10 unidad,42900.0,81
